Category,name,mrp,discountPercent,availableQuantity,discountedSellingPrice,weightInGms,outOfStock,quantity,sku_id
Ice Cream & Desserts,Del Monte Pizza & Pasta Sauce Spout Pack,9900,0,3,9900,400,FALSE,400,1985
Ice Cream & Desserts,Pantai Sriracha Red Chilli Sauce,22500,15,6,19100,200,FALSE,200,1986
Ice Cream & Desserts,Hershey's Cocoa Spread,29500,0,3,29500,350,FALSE,350,1987
Ice Cream & Desserts,Maggi Ghee Tadka Upma Express Pouch,2500,0,6,2500,65,FALSE,65,1988
Ice Cream & Desserts,Ching's Secret Manchurian Noodles,9100,0,5,9100,360,FALSE,360,1989
Ice Cream & Desserts,Kellogg's All Bran Wheat Flakes,22000,6,5,20500,425,FALSE,425,1990
Ice Cream & Desserts,Yummiez Chicken Breakfast Sausages,15000,0,3,15000,250,FALSE,250,1991
Ice Cream & Desserts,Pantai Red Curry Paste,15000,14,3,12800,114,FALSE,114,1992
Ice Cream & Desserts,Bagrrys Muesli Crunchy Fruit & Nut With Cranberries,33000,10,6,29700,400,FALSE,400,1993
Ice Cream & Desserts,Quaker Oats Pouch,27600,10,6,24800,1500,FALSE,1,1994
Ice Cream & Desserts,Prasuma Momos -  Cheesy Spicy Veg,29500,0,6,29500,24,FALSE,24,1995
Ice Cream & Desserts,Veeba Sriracha Chilli Garlic Sauce,14900,8,5,13700,320,FALSE,320,1996
Ice Cream & Desserts,Ching's Secret Just Soak - Veg Hakka Noodles,11500,0,6,11500,600,FALSE,600,1997
Ice Cream & Desserts,Moi Soi Kung Pao Sauce - For Stir Fry Marinade Spread & Dip,28000,50,5,14000,175,FALSE,175,1998
Ice Cream & Desserts,Figaro Plain Green Olive ,17900,0,6,17900,450,FALSE,450,1999
Ice Cream & Desserts,Mother's Recipe Gujrati Gorkeri Pickle,14000,10,3,12600,500,FALSE,500,2000
Ice Cream & Desserts,Kellogg's Muesli 20% Nuts Delight,32000,0,6,32000,500,FALSE,500,2001
Ice Cream & Desserts,Borges Farfalle Durum Wheat Pasta ,25000,0,5,25000,500,FALSE,500,2002
Ice Cream & Desserts,Kellogg's Chocos,29900,10,4,26900,700,FALSE,700,2003
Ice Cream & Desserts,Nestle Nan Pro 4 Follow Up Formula Powder For Older Infants ,62000,0,1,62000,400,FALSE,400,2004
Ice Cream & Desserts,Veeba Truly Tomato Ketchup,9900,20,6,7900,500,FALSE,500,2005
Ice Cream & Desserts,Ching's Secret Green Chilli Sauce,8500,4,1,8100,680,FALSE,680,2006
Ice Cream & Desserts,MTR Roasted Vermicelli ,5500,0,1,5500,400,FALSE,400,2007
Ice Cream & Desserts,Mother's Recipe Punjabi Teekha Mang Pickle,12000,10,4,10800,400,FALSE,400,2008
Ice Cream & Desserts,Ching's Secret Hot Garlic Instant Noodles,11400,0,6,11400,480,FALSE,480,2009
Ice Cream & Desserts,Kellogg's Real Honey Corn Flakes,29000,7,5,26700,630,FALSE,630,2010
Ice Cream & Desserts,ITC Master Chef Lebanese Falafel Kebab,13000,4,4,12400,230,FALSE,230,2011
Ice Cream & Desserts,Kelloggs Chocos Fills Double Chocolaty,18500,10,5,16500,250,FALSE,250,2012
Ice Cream & Desserts,Organic India Apple Cider Vinegar,59500,9,2,53600,500,FALSE,500,2013
Ice Cream & Desserts,Masala Oats Masala & Coriander ,19500,9,5,17600,500,FALSE,500,2014
Ice Cream & Desserts,Ching's Secret  Noodles - Pad Thai Lemongras,20000,0,5,20000,130,FALSE,130,2015
Ice Cream & Desserts,Bagrrys Fruit and Nut Muesli with Cranberries,49900,0,5,49900,750,FALSE,750,2016
Ice Cream & Desserts,Kitchens Of India Yellow Dal Tadka,11000,30,6,7700,285,FALSE,285,2017
Ice Cream & Desserts,Soulfull Vanilla Fills - Ragi Bites,16900,5,6,16000,250,FALSE,250,2018
Ice Cream & Desserts,Pantai Teriyaki Sauce with Garlic,32500,15,6,27600,200,FALSE,200,2019
Ice Cream & Desserts,Whiskas Adult Pocket Tuna Cat Food,41000,0,1,41000,1200,FALSE,1,2020
Ice Cream & Desserts,Kitchens Of India Chicken Darbari ,20000,30,4,14000,285,FALSE,285,2021
Ice Cream & Desserts,Soulfull Millet Muesli Fruit & Nut Almonds & Real Fruits,29900,10,6,26900,400,FALSE,400,2022
Ice Cream & Desserts,Smith & Jones Red Pasta Sauce Mix,4000,0,6,4000,46,FALSE,46,2023
Ice Cream & Desserts,Kellogg's Muesli Nuts Delight,42500,9,3,38300,750,FALSE,750,2024
Ice Cream & Desserts,Kitchens of India Dal Bukhara Gravy Mix,11000,30,6,7700,285,FALSE,285,2025
Ice Cream & Desserts,The Whole Truth Peanut Butter - Sweetened & Crunchy,21500,20,6,17200,325,FALSE,325,2026
Ice Cream & Desserts,Remia Mayonnaise,23000,0,6,23000,241,FALSE,241,2027
Ice Cream & Desserts,Ching's Secret Green Chilli Sauce,10500,0,6,10500,425,FALSE,425,2028
Ice Cream & Desserts,Bagrrys Fruit N Fibre Muesli - Strawberry,59500,0,1,59500,1000,FALSE,1,2029
Ice Cream & Desserts,Ching's Secret Tomato Oats Instant Soup,1500,0,3,1500,20,FALSE,20,2030
Ice Cream & Desserts,Kellogg's Special K Original Corn Flakes,14000,5,1,13300,290,FALSE,290,2031
Ice Cream & Desserts,Moi Soi  Black Bean Sauce - Dip Spread Stir Fry & Marinade,28000,50,5,14000,175,FALSE,175,2032
Ice Cream & Desserts,Tong Garden Wasabi Green Peas,17500,4,6,16700,150,FALSE,150,2033
Ice Cream & Desserts,Ching's Secret Red Chilli Sauce,10500,0,4,10500,440,FALSE,440,2034
Ice Cream & Desserts,Ching's Instant Hot and Sour Soup,5500,0,5,5500,55,FALSE,55,2035
Ice Cream & Desserts,Ching's Secret Noodles - Pad Thai Original,20000,0,6,20000,130,FALSE,130,2036
Ice Cream & Desserts,Aashirvaad Instant Meals - Khatta Meetha Pohaa With Millets,5500,30,5,3800,80,FALSE,80,2037
Ice Cream & Desserts,Del Monte Black Sliced Olives,25000,0,1,25000,450,FALSE,450,2038
Ice Cream & Desserts,Kitchens Of India Murgh Methi,22000,30,5,15400,285,FALSE,285,2039
Ice Cream & Desserts,Nestle Cerelac 5 Grains & Fruits Cereal,28800,0,6,28800,300,FALSE,300,2040
Ice Cream & Desserts,The Whole Truth - 5 Grain Muesli No Added Sugar,32500,20,6,26000,350,FALSE,350,2041
Ice Cream & Desserts,Ching's Secret  Pad Thai Noodles Green Curry,20000,0,6,20000,130,FALSE,130,2042
Ice Cream & Desserts,Aashirvaad Suji Halwa With Jaggery,7500,0,6,7500,70,FALSE,70,2043
Ice Cream & Desserts,Mother's Recipe Mango Pickle ,12000,0,1,12000,400,FALSE,400,2044
Ice Cream & Desserts,Ching's Secret Pad Thai Noodles - Extra Hot Thai Chilli,20000,0,6,20000,130,FALSE,130,2045
Ice Cream & Desserts,Kellogg's Special K Original Corn Flakes,39900,11,6,35500,900,FALSE,900,2046
Ice Cream & Desserts,Knorr Sweet Corn Chicken Soup,5500,0,2,5500,42,FALSE,42,2047
Ice Cream & Desserts,Ching's Secret Tomato Soup,5500,0,6,5500,55,FALSE,55,2048
Ice Cream & Desserts,Funfoods Peanut Butter Creamy,16900,0,1,16900,400,FALSE,400,2049
Ice Cream & Desserts,Japanese Choice Udon Noodles,29500,9,6,26600,250,FALSE,250,2050
Ice Cream & Desserts,Kelloggs Muesli - With 22% Fruit Magic,32000,10,5,28800,500,FALSE,500,2051
Ice Cream & Desserts,Dabur Hommade - Kalonji Tamatar Ki Chutney,6500,6,6,6100,200,FALSE,200,2052
Ice Cream & Desserts,Kitchens Of India Dal Makhani,11000,30,1,7700,285,FALSE,285,2053
Ice Cream & Desserts,Aashirvaad Suji Halwa With Jaggery,5500,30,6,3800,80,FALSE,80,2054
Ice Cream & Desserts,Del Monte Green Chili Sauce,5500,0,3,5500,190,FALSE,190,2055
Ice Cream & Desserts,Pedigree Dog Food Adult Chicken & Veg,66000,10,1,59400,3000,FALSE,3,2056
Ice Cream & Desserts,Kellogg's Original Corn Flakes,18500,5,6,17500,475,FALSE,475,2057
Ice Cream & Desserts,Pedigree Puppy Dry Dog Food Food Chicken & Milk,69000,6,2,64800,3000,FALSE,3,2058
Ice Cream & Desserts,Kitchens Of India Rajma Masala,11000,30,5,7700,285,FALSE,285,2059
Ice Cream & Desserts,Kitchen Of India Ready-To-Eat Pindi Channa,11000,30,2,7700,285,FALSE,285,2060
Ice Cream & Desserts,Figaro Pitted Black Olive ,17900,0,6,17900,450,FALSE,450,2061
Ice Cream & Desserts,Cantina Tabasco Red Sauce,14000,15,6,11900,60,FALSE,60,2062
Ice Cream & Desserts,Mother's Recipe Pickle - Mixed,14900,26,6,10900,500,FALSE,500,2063
Ice Cream & Desserts,Nestle Cerelac Baby Cereal with Milk 5 Grains & Vegetables from 18 to 24 Month,27900,0,5,27900,300,FALSE,300,2064
Ice Cream & Desserts,Mother's Recipe Tamarind Paste,5000,2,2,4900,200,FALSE,200,2065
Ice Cream & Desserts,Pedigree Meat Jerky Adult Dog Treat Barbecued Chicken,14000,20,6,11200,80,FALSE,80,2066
Ice Cream & Desserts,Veeba Peri Peri Sauce,16100,0,6,16100,300,FALSE,300,2067
Ice Cream & Desserts,Pantai Sriracha Yellow Chilli Sauce,22500,15,6,19100,200,FALSE,200,2068
Ice Cream & Desserts,Praakritik Organic Jumbo Rolled Oats,19000,11,6,16900,500,FALSE,500,2069
Ice Cream & Desserts,Ching's Secret Just Soak - Whole Wheat Veg Hakka Noodles,12300,0,6,12300,600,FALSE,600,2070
Ice Cream & Desserts,Pantai Spring Roll Sauce,27500,10,6,24500,200,FALSE,200,2071
Ice Cream & Desserts,MTR Vermicelli Payasam,7500,0,6,7500,180,FALSE,180,2072
Ice Cream & Desserts,Bagrrys Corn Flakes,35000,0,6,35000,880,FALSE,800,2073
Ice Cream & Desserts,MTR Ready To Eat Palak Paneer ,13500,11,6,12000,300,FALSE,300,2074
Ice Cream & Desserts,Del Monte Red Chili Sauce,5500,0,5,5500,190,FALSE,190,2075
Ice Cream & Desserts,Kitchens of India Mutter Paneer Mix,12000,30,4,8400,285,FALSE,285,2076
Ice Cream & Desserts,Pantai Green Curry Paste,6000,6,6,5600,50,FALSE,50,2077
Ice Cream & Desserts,The Laughing Cow Cheese Spread Plain,11000,0,6,11000,180,FALSE,180,2078
Ice Cream & Desserts,MTR Dal Fry,11000,0,5,11000,300,FALSE,300,2079
Ice Cream & Desserts,Pantai Fish Sauce,27500,14,6,23400,200,FALSE,200,2080
Ice Cream & Desserts,Cantina Beans Mexican Beans,25000,14,6,21300,410,FALSE,410,2081
Ice Cream & Desserts,Ching's Secret Manchurian Instant Noodle,11400,0,6,11400,480,FALSE,480,2082
Ice Cream & Desserts,Remia Salad Italian Dressing ,23000,0,6,23000,250,FALSE,250,2083
Ice Cream & Desserts,Yummiez Veg Cheese Fingers Pouch,23000,0,4,23000,400,FALSE,400,2084
Ice Cream & Desserts,MTR Dal Makhani,11000,0,4,11000,300,FALSE,300,2085
Ice Cream & Desserts,MTR Ready to Eat Pav Bhaji,11000,0,6,11000,300,FALSE,300,2086
Ice Cream & Desserts,Weikfield Tomato Salsa Instant Pasta,2500,0,1,2500,77,FALSE,77,2087
Ice Cream & Desserts,Nestlé CERELAC Baby Cereal with Milk,27200,0,1,27200,300,FALSE,300,2088
Ice Cream & Desserts,Remia Salad Caesar Dressing,25000,0,6,25000,250,FALSE,250,2089
Ice Cream & Desserts,Bagrrys Fruit N Fibre Muesli Mixed Fruit,33000,0,6,33000,500,FALSE,500,2090
Ice Cream & Desserts,MTR Paneer Butter Masala & Veg Pulao,17500,9,4,15800,375,FALSE,375,2091
Ice Cream & Desserts,Sundrop Cocoa Nut Hazelnut Chocolatey Spread,12000,0,6,12000,160,FALSE,160,2092
Ice Cream & Desserts,Moi Soi Manchurian Sauce - For Stir Fry Marinade Spread & Dip,28000,50,6,14000,175,FALSE,175,2093
Ice Cream & Desserts,Pedigree Dog Food Adult Meat & Rice,66000,7,2,60800,3000,FALSE,3,2094
Ice Cream & Desserts,Pantai Sriracha Green Chilli Sauce,22500,15,6,19100,200,FALSE,200,2095
Ice Cream & Desserts,Pantai Chilli Garlic Sauce,27500,14,6,23400,200,FALSE,200,2096
Ice Cream & Desserts,Pantai Dark Soy Sauce,27500,14,6,23400,200,FALSE,200,2097
Ice Cream & Desserts,Yoga Bar Peanut Butter Dark Chocolate Jar,24900,0,4,24900,400,FALSE,400,2098
Ice Cream & Desserts,Cantina Tabasco Green Sauce,14000,15,6,11900,60,FALSE,60,2099
Ice Cream & Desserts,Pantai Pad Thai Sauce (Non-Veg),32500,9,5,29300,200,FALSE,200,2100
Ice Cream & Desserts,Pantai Sweet Chilli Sauce,27500,14,6,23400,200,FALSE,200,2101
Ice Cream & Desserts,Ching's Secret Schezwan Instant Noodle,11400,0,6,11400,480,FALSE,480,2102
Ice Cream & Desserts,Yummiez Chicken Garlic Fingers Pouch,25000,0,5,25000,400,FALSE,400,2103
Ice Cream & Desserts,Pediasure Premium Chocolate Powdered Health Drink,61000,0,2,61000,400,FALSE,400,2104
Ice Cream & Desserts,Chings Secret Hot Garlic Instant Noodles,9100,0,6,9100,60,FALSE,60,2105
Ice Cream & Desserts,Godrej Yummiez Cheese Corn Nuggets ,23000,0,4,23000,400,FALSE,400,2106
Ice Cream & Desserts,Pantai Hot Chilli Sauce,27500,14,6,23400,200,FALSE,200,2107
Ice Cream & Desserts,Knorr International Mexican Tomato Corn Soup ,6500,6,3,6100,52,FALSE,52,2108
Ice Cream & Desserts,Bagrry's Fruit Fibre Muesli Mixed Fruit ,59500,0,5,59500,1000,FALSE,1,2109
Ice Cream & Desserts,MTR Roasted Vermicelli ,10500,0,4,10500,850,FALSE,850,2110
Ice Cream & Desserts,Maggi 2-Minute Instant Noodles - Masala,4400,0,0,4400,280,TRUE,280,2111
Ice Cream & Desserts,"Kurkure Green Chutney, Rajasthani Style",2000,0,0,2000,90,TRUE,90,2112
Ice Cream & Desserts,Kellogg's Chocos Combo Pack,6000,6,0,5600,156,TRUE,156,2113
Ice Cream & Desserts,Kissan Mixed Fruit Jam ,15500,0,0,15500,500,TRUE,500,2114
Ice Cream & Desserts,Lijjat Urad Papad,6000,5,0,5700,200,TRUE,200,2115
Ice Cream & Desserts,Amul Cheese Spread Yummy Plain,8500,0,0,8500,200,TRUE,200,2116
Ice Cream & Desserts,Mother's Recipe Ginger And Garlic Paste,5000,24,0,3800,200,TRUE,200,2117
Ice Cream & Desserts,Maggi Magic Cubes Chicken,4000,2,0,3900,40,TRUE,40,2118
Ice Cream & Desserts,Pedigree Puppy Chicken Chunks in Gravy ,3500,2,0,3400,70,TRUE,70,2119
Ice Cream & Desserts,The Whole Truth Peanut Butter - Unsweetened & Crunchy,18500,20,0,14800,325,TRUE,325,2120
Ice Cream & Desserts,Ching's Chow Mein Hakka Noodles Masala,1000,0,0,1000,20,TRUE,20,2121
Ice Cream & Desserts,Safal Frozen Mixed Vegetables,6000,5,0,5700,500,TRUE,500,2122
Ice Cream & Desserts,Safal Frozen Corn,4100,4,0,3900,200,TRUE,200,2123
Ice Cream & Desserts,Amul Cheese Spread Spicy Garlic,8500,3,0,8200,200,TRUE,200,2124
Ice Cream & Desserts,Ching's Secret Veg Hakka Noodles,10700,0,0,10700,600,TRUE,600,2125
Ice Cream & Desserts,Saffola Oats 100 % Natural,1500,0,0,1500,38,TRUE,38,2126
Ice Cream & Desserts,Lijjat Moong Papad,6000,5,0,5700,200,TRUE,200,2127
Ice Cream & Desserts,Mothers Recipe Papad - Sabudana With Rock Salt,3100,9,0,2800,70,TRUE,70,2128
Ice Cream & Desserts,Maggi Chilly Chow Cuppa Noodles,5000,0,0,5000,70,TRUE,70,2129
Ice Cream & Desserts,Veeba Favourites Eggless Burger Mayonnaise,6900,8,0,6300,250,TRUE,250,2130
Ice Cream & Desserts,Sunfeast Yippee! Magic Masala Noodles,4800,6,0,4500,240,TRUE,240,2131
Ice Cream & Desserts,Top Ramen Masala,9100,9,0,8200,560,TRUE,560,2132
Ice Cream & Desserts,Kelloggs Corn Flakes With Real Strawberry Pure,26500,10,0,23600,575,TRUE,575,2133
Ice Cream & Desserts,Mother's Recipe Potato Papad,3100,9,0,2800,70,TRUE,75,2134
Ice Cream & Desserts,Mothers Recipe Rice Papad Ajwain,2400,0,0,2400,75,TRUE,75,2135
Ice Cream & Desserts,Chef's Basket Durum Wheat Penne Pasta,16000,50,0,8000,500,TRUE,500,2136
Ice Cream & Desserts,Dabur Hommade - Imli Sauce Saunth,2000,10,0,1800,100,TRUE,100,2137
Ice Cream & Desserts,Zorabian Chicken Kheema Parathas,19000,0,0,19000,300,TRUE,300,2138
Ice Cream & Desserts,Sunfeast Pasta Treat Pack of Tomato Cheese,2800,17,0,2300,65,TRUE,65,2139
Ice Cream & Desserts,Safal Frozen - Sweet Corn,16000,5,0,15200,1000,TRUE,1,2140
Ice Cream & Desserts,MTR Vegetable Upma,2500,0,0,2500,60,TRUE,60,2141
Ice Cream & Desserts,Del Monte Original Blend Tomato Ketchup Pouch,12000,7,0,11100,950,TRUE,950,2142
Ice Cream & Desserts,Del Monte Natural Vinegar ,5500,3,0,5300,180,TRUE,180,2143
Ice Cream & Desserts,Del Monte Eggless Mayo,13500,6,0,12600,500,TRUE,500,2144
Ice Cream & Desserts,ITC Master Chef Cheesy Corn Triangles,16000,5,0,15200,320,TRUE,320,2145
Ice Cream & Desserts,Mother's Recipe Mixed Pickle ,11500,4,0,11000,400,TRUE,400,2146
Ice Cream & Desserts,Godrej Yummiez Chicken Breakfast Salami,15000,4,0,14300,250,TRUE,250,2147
Ice Cream & Desserts,Hershey's Cocoa + Almond Spread,29500,9,0,26600,350,TRUE,350,2148
Ice Cream & Desserts,Maggi Special Masala Spicy Yummy Noodles,7200,0,0,7200,280,TRUE,280,2149
Ice Cream & Desserts,Del Monte Schezwan Sauce,5500,0,0,5500,190,TRUE,190,2150
Ice Cream & Desserts,Yummiez Green Peas,13500,0,0,13500,500,TRUE,500,2151
Ice Cream & Desserts,Yummiez Green Peas,25000,0,0,25000,1000,TRUE,1,2152
Ice Cream & Desserts,Yummiez American Sweet Corn,8500,0,0,8500,400,TRUE,400,2153
Ice Cream & Desserts,Dr Oetker Cucumber & Carrot Sandwich Spread Veg,7900,0,0,7900,250,TRUE,250,2154
Ice Cream & Desserts,Del Monte Pitted Green Olives,25000,0,0,25000,450,TRUE,450,2155
Chocolates & Candies,Maggi 2 Minute Masala Noodles,1200,0,6,1200,70,FALSE,70,2156
Chocolates & Candies,iD Idli & Dosa Batter ,8000,15,6,6800,1000,FALSE,1,2157
Chocolates & Candies,iD Malabar Parota ,8000,10,4,7200,400,FALSE,400,2158
Chocolates & Candies,iD Wheat Lachha Paratha,8000,12,6,7000,400,FALSE,400,2159
Chocolates & Candies,McCain Aloo Tikki,11000,4,6,10500,400,FALSE,400,2160
Chocolates & Candies,McCain Smiles Cripsy Happy Potatoes,12000,5,6,11400,415,FALSE,415,2161
Chocolates & Candies,McCain Veggie Burger Patty,11500,3,6,11100,360,FALSE,360,2162
Chocolates & Candies,McCain Veggie Fingers,11700,5,6,11100,400,FALSE,400,2163
Chocolates & Candies,Amul Delicious Fat Spread - Cholesterol Free,1800,5,6,1700,100,FALSE,100,2164
Chocolates & Candies,Whiskas Wet  Meal (Adult - Cat Food)  Chicken in Gravy,3500,2,2,3400,85,FALSE,85,2165
Chocolates & Candies,McCain Chilli Garlic Potato Bites Crunchy Potato Nuggets,12500,5,1,11800,420,FALSE,420,2166
Chocolates & Candies,Ching's Secret Instant Hot Garlic Noodles,1500,0,3,1500,60,FALSE,60,2167
Chocolates & Candies,Veeba Eggless Mayonnaise,7900,11,5,7000,250,FALSE,250,2168
Chocolates & Candies,Ching's Secret Instant Schezwan Noodles,1500,0,6,1500,60,FALSE,60,2169
Chocolates & Candies,Veeba Pasta And Pizza Sauce,7500,13,5,6500,280,FALSE,280,2170
Chocolates & Candies,Top Ramen  Noodles Curry Veg Pouch,2000,0,1,2000,70,FALSE,70,2171
Chocolates & Candies,Saffola Veggie Twist Masala Oats,1500,0,6,1500,38,FALSE,38,2172
Chocolates & Candies,Unibic Almond & Oats Protein Bar,4000,17,4,3300,30,FALSE,30,2173
Chocolates & Candies,Quaker Oats,7900,0,2,7900,400,FALSE,400,2174
Chocolates & Candies,Amul Delicious Fat Spread - Cholesterol Free,8800,2,2,8600,500,FALSE,500,2175
Chocolates & Candies,McCain French Fries,12000,5,1,11400,420,FALSE,420,2176
Chocolates & Candies,Ching's Secret Manchow Instant Soup,1000,0,1,1000,15,FALSE,15,2177
Chocolates & Candies,McCain Potato Cheese Shotz,13000,4,6,12400,250,FALSE,250,2178
Chocolates & Candies,McCain Masala - Fries,12000,5,3,11400,375,FALSE,375,2179
Chocolates & Candies,Ching's Secret Schezwan Fried Rice Masala,1500,0,6,1500,20,FALSE,20,2180
Chocolates & Candies,McCain New Mini Samosa with Cheese Pizza Style Filling,12000,1,3,11800,240,FALSE,240,2181
Chocolates & Candies,McCain Chilli Cheesy Nuggets,13000,4,1,12400,250,FALSE,250,2182
Chocolates & Candies,"Whiskas Adult (+1 Year) Dry Cat Food, Ocean Fish Flavour",43000,10,6,38700,1200,FALSE,1,2183
Chocolates & Candies,Chings Instant Soup - Hot & Sour,1000,0,1,1000,15,FALSE,15,2184
Chocolates & Candies,Amul Spray Infant Milk Food,19700,2,6,19300,500,FALSE,500,2185
Chocolates & Candies,McCain Smiles - Pudina Chatka,12000,5,3,11400,375,FALSE,375,2186
Chocolates & Candies,McCain French Fries Crisp & Delicious,17500,4,3,16700,750,FALSE,750,2187
Chocolates & Candies,Ferrero Nutella Hazelnut Spread,22000,5,2,20700,180,FALSE,180,2188
Chocolates & Candies,Lijjat Garlic Papad,6000,5,5,5700,200,FALSE,200,2189
Chocolates & Candies,Switz Samosa Dough Sheets,9000,4,6,8600,50,FALSE,50,2190
Chocolates & Candies,Amul Cheese Spread Creamy,8500,5,6,8000,180,FALSE,180,2191
Chocolates & Candies,Maggi Imli Sauce Pichkoo,2200,0,6,2200,90,FALSE,90,2192
Chocolates & Candies,Whiskas Kitten (2-12 months) Dry Cat Food Food Ocean Fish,38500,9,5,34700,1100,FALSE,1100,2193
Chocolates & Candies,Chings Instant Soup - Sweet Corn Veg,1000,0,2,1000,15,FALSE,15,2194
Chocolates & Candies,Whiskas Wet  Meal (Kitten - Cat Food)  Chicken in Gravy,3500,5,2,3300,85,FALSE,85,2195
Chocolates & Candies,McCain Crazy Fries Masala MixHot 'n' Tangy,12000,5,6,11400,400,FALSE,400,2196
Chocolates & Candies,The Whole Truth Double Cocoa Protein Bar No Sugar,10000,10,6,9000,52,FALSE,52,2197
Chocolates & Candies,Amul Happy Treats French Fries,6800,4,1,6500,425,FALSE,425,2198
Chocolates & Candies,Ferrero Nutella Hazeulnut Spread,38000,6,5,35700,350,FALSE,350,2199
Chocolates & Candies,Veeba Chipolte Southwest Dressing,16100,7,4,14900,300,FALSE,300,2200
Chocolates & Candies,Ching's Secret Manchow Noodles Instant Soup,1500,0,6,1500,20,FALSE,20,2201
Chocolates & Candies,Yoga Bar Breakfast Protein Bar - Blueberry Pie,5000,12,1,4400,50,FALSE,50,2202
Chocolates & Candies,Quaker Oats,19900,7,6,18400,1000,FALSE,1,2203
Chocolates & Candies,The Whole Truth Mini Protein Bar - Coconut Cocoa No Added Sugar,5500,25,6,4100,27,FALSE,27,2204
Chocolates & Candies,Switz Spring Roll Dough Sheets,9000,4,6,8600,1160,FALSE,20,2205
Chocolates & Candies,Unibic Fruit & Nut Real Cranberries & Almonds Protein Bar,4000,17,6,3300,30,FALSE,30,2206
Chocolates & Candies,Ching's Secret Tomato Instant Soup,1000,0,1,1000,16,FALSE,15,2207
Chocolates & Candies,Chef's Basket Durum Wheat Elbow Pasta,16000,50,6,8000,500,FALSE,500,2208
Chocolates & Candies,Sunfeast Yippee! Mood Masala Noodles,6000,28,3,4300,260,FALSE,260,2209
Chocolates & Candies,MTR Breakfast Khatta Meetha Poha Mix,2500,20,6,2000,60,FALSE,60,2210
Chocolates & Candies,Kellogg's Crunchy Fruit & Nut Breakfast Cereals Muesli,44500,9,6,40100,750,FALSE,750,2211
Chocolates & Candies,Ching's Secret Chilli Vinegar,5000,0,4,5000,170,FALSE,170,2212
Chocolates & Candies,Ching's Red Chilli Sauce,5500,0,6,5500,200,FALSE,200,2213
Chocolates & Candies,Amul Lite Spread,4000,2,5,3900,100,FALSE,100,2214
Chocolates & Candies,Borges Durum Wheat Fusilli Pasta ,25000,0,3,25000,500,FALSE,500,2215
Chocolates & Candies,The Whole Truth Cranberry Mini Protein Bar No Sugar,5500,20,6,4400,27,FALSE,27,2216
Chocolates & Candies,The Whole Truth Mini Protein Bar - Coffee Cocoa No Added Sugar,5500,20,6,4400,27,FALSE,27,2217
Chocolates & Candies,Maggi Hot & Sweet Tomato Chilli Sauce,11500,0,1,11500,500,FALSE,500,2218
Chocolates & Candies,Sunfeast YiPPee! Noodles - Magic Masala,9600,5,4,9100,540,FALSE,540,2219
Chocolates & Candies,Chef's Basket Durum Wheat Fusilli Pasta,16000,50,6,8000,500,FALSE,500,2220
Chocolates & Candies,Top Ramen Chicken Noodles,6000,10,1,5400,280,FALSE,280,2221
